time	NAA-V Amp
44356	25.55869
44357	25.60723
44358	25.58169
44359	25.52973
44360	25.40725
44361	25.59007
44362	25.52948
44363	25.61739
44364	25.6471
44365	25.49996
44366	25.54818
44367	25.61668
44368	25.53793
44369	25.46315
44370	25.42216
44371	25.55981
44372	25.60822
44373	25.61773
44374	25.47107
44375	25.68437
44376	25.52881
44377	25.64008
44378	25.6291
44379	25.58435
44380	25.59765
44381	25.48679
44382	25.54496
44383	25.50262
44384	25.46298
44385	25.39525
44386	25.58636
44387	25.54314
44388	25.57312
44389	25.74475
44390	25.68601
44391	25.61577
44392	25.52733
44393	25.56626
44394	25.60021
44395	25.71447
44396	25.55519
44397	25.60055
44398	25.69401
44399	25.56661
44400	25.64233
44401	25.63272
44402	25.63331
44403	25.61577
44404	25.6143
44405	25.66276
44406	25.62813
44407	25.59181
44408	25.65827
44409	25.59449
44410	25.55097
44411	25.6898
44412	25.60448
44413	25.65501
44414	25.69886
44415	25.60524
44416	25.73321
44417	25.70608
44418	25.54102
44419	25.63337
44420	25.62551
44421	25.74817
44422	25.53701
44423	25.60272
44424	25.65874
44425	25.76345
44426	25.6715
44427	25.58555
44428	25.67313
44429	25.74807
44430	25.66052
44431	25.76031
44432	25.686
44433	25.71527
44434	25.71989
44435	25.64067
44436	25.60636
44437	25.70862
44438	25.72005
44439	25.6968
44440	25.67381
44441	25.65487
44442	25.682
44443	25.58448
44444	25.82517
44445	25.82786
44446	25.74119
44447	25.62598
44448	25.62155
44449	25.7929
44450	25.71477
44451	25.73767
44452	25.63254
44453	25.59035
44454	25.54232
44455	25.73933
44456	25.74544
44457	25.70127
44458	25.57469
44459	25.64262
44460	25.79975
44461	25.72792
44462	25.58639
44463	25.8526
44464	25.63941
44465	25.7746
44466	25.56081
44467	25.71799
44468	25.64346
44469	25.69817
44470	25.76908
44471	25.58918
44472	25.65989
44473	25.57014
44474	25.71476
44475	25.77802
44476	25.88938
44477	25.70147
44478	25.70269
44479	25.58066
44480	25.73326
44481	25.80232
44482	25.66124
44483	25.7678
44484	25.69782
44485	25.73073
44486	25.61862
44487	25.69523
44488	25.76004
44489	25.64064
44490	25.74995
44491	25.67906
44492	25.79209
44493	25.78389
44494	25.79602
44495	25.85088
44496	25.77996
44497	25.91833
44498	25.76694
44499	25.73701
44500	25.8171
44501	25.55404
44502	25.77192
44503	25.81393
44504	25.72737
44505	25.65808
44506	25.67955
44507	25.63737
44508	25.74949
44509	25.86685
44510	25.67149
44511	25.7745
44512	25.86407
44513	25.72184
44514	25.62148
44515	25.70575
44516	25.77852
44517	25.82858
44518	25.74364
44519	25.68311
44520	25.81718
44521	25.77436
44522	25.81131
44523	25.78598
44524	25.72562
44525	25.84988
44526	25.77643
44527	25.77283
44528	25.84898
44529	25.81813
44530	25.79535
44531	25.77624
44532	25.80074
44533	25.75585
44534	25.74701
44535	25.75805
44536	25.735
44537	25.80313
44538	25.79139
44539	25.786
44540	25.755
44541	25.75405
44542	25.77941
44543	25.7445
44544	25.71856
44545	25.6858
44546	25.72398
44547	25.73277
44548	25.7338
44549	25.74872
44550	25.82299
44551	25.71358
44552	25.73309
44553	25.85882
44554	25.85788
44555	25.83585
44556	25.89343
44557	25.89633
44558	25.84233
44559	25.70003
44560	25.7986
44561	25.8643
44562	25.83317
44563	25.79517
44564	25.6246
44565	25.80307
44566	25.90956
44567	25.81662
44568	25.89499
44569	25.91056
44570	25.82691
44571	25.97493
44572	25.97697
44573	25.80995
44574	25.99457
44575	25.86221
44576	25.67674
44577	25.79269
44578	25.95089
44579	25.88682
44580	25.81458
44581	25.71443
44582	25.62281
44583	25.61383
44584	25.76378
44585	25.85758
44586	25.79089
44587	25.71184
44588	25.57157
44589	25.78283
44590	25.96334
44591	25.8796
44592	25.91843
44593	25.8198
44594	25.79632
44595	25.77137
44596	25.926
44597	25.78812
44598	25.7413
44599	25.80816
44600	25.69172
44601	25.95719
44602	25.9633
44603	25.80825
44604	25.67526
44605	25.79519
44606	25.83578
44607	25.81479
44608	25.75772
44609	25.76893
44610	25.93573
44611	25.75885
44612	25.78818
44613	25.83397
44614	25.70762
44615	25.93168
44616	25.92107
44617	25.82389
44618	25.69959
44619	25.82897
44620	25.70525
44621	25.91043
44622	25.86439
44623	25.8438
44624	25.88534
44625	25.73722
44626	25.82952
44627	25.7793
44628	25.95569
44629	25.83068
44630	25.80306
44631	25.9013
44632	25.82205
44633	25.76992
44634	25.78277
44635	25.82173
44636	25.79887
44637	25.81739
44638	25.81507
44639	25.86171
44640	25.90208
44641	25.87682
44642	25.84207
44643	25.69427
44644	25.78537
44645	25.97024
44646	25.83754
44647	25.92138
44648	25.78987
44649	25.95708
44650	25.74749
44651	25.88823
44652	25.86014
44653	25.91861
44654	25.89136
44655	25.82075
44656	25.80517
44657	25.8338
44658	25.78562
44659	25.75052
44660	25.926
44661	25.72774
44662	25.89952
44663	26.06388
44664	25.78684
44665	25.84672
44666	25.81504
44667	25.84919
44668	25.84057
44669	25.92203
44670	26.01563
44671	25.92222
44672	25.87654
44673	25.85406
44674	25.88226
44675	25.91369
44676	25.69225
44677	25.97556
44678	25.82263
44679	25.8873
44680	25.87053
44681	25.89239
44682	25.89999
44683	26.0622
44684	25.94316
44685	25.76203
44686	25.84147
44687	25.88728
44688	26.13766
44689	25.89143
44690	25.90552
44691	26.08
44692	25.99981
44693	25.90245
44694	25.91041
44695	25.97028
44696	25.96651
44697	25.9675
44698	25.95472
44699	25.93052
44700	25.92024
44701	26.0032
44702	25.84393
44703	25.94097
44704	26.05543
44705	26.0384
44706	26.00444
44707	25.92689
44708	25.78181
44709	25.99612
44710	25.88891
44711	25.85948
44712	26.01449
44713	25.92979
44714	25.75566
44715	25.74835
44716	25.82716
44717	25.93343
44718	25.89007
44719	26.00173
44720	26.01439
44721	25.96685
44722	25.92034
44723	25.8024
44724	25.9656
44725	25.94892
44726	25.96141
44727	25.98189
44728	25.90005
44729	26.00858
44730	25.8097
44731	25.99052
44732	25.83066
44733	25.87372
44734	25.99408
44735	25.94502
44736	25.80365
44737	26.08002
44738	25.99677
44739	25.92831
44740	26.10368
44741	25.95288
44742	26.03764
44743	26.02605
44744	25.9602
44745	25.93337
44746	25.90705
44747	25.93253
44748	25.96922
44749	25.93331
44750	25.9727
44751	26.04218
44752	25.93935
44753	25.99897
44754	25.88835
44755	26.06734
44756	25.95678
44757	25.91707
44758	25.98764
44759	25.98435
44760	25.86777
44761	26.02532
44762	25.94292
44763	25.96929
44764	25.95431
44765	25.90546
44766	26.0599
44767	26.07153
44768	26.05297
44769	26.03046
44770	25.95448
44771	25.92477
44772	26.13513
44773	25.98825
44774	26.02699
44775	26.002
44776	25.91693
44777	25.96251
44778	25.95105
44779	26.0527
44780	26.00595
44781	25.97889
44782	26.00575
44783	25.93413
44784	26.10805
44785	26.07608
44786	25.96922
44787	25.95675
44788	25.93127
44789	26.08804
44790	26.00481
44791	25.97468
44792	26.0594
44793	25.99942
44794	25.89981
44795	26.00768
44796	26.14808
44797	26.17969
44798	26.04378
44799	25.8881
44800	25.95335
44801	25.95114
44802	26.07558
44803	26.08054
44804	26.16747
44805	26.18444
44806	26.14685
44807	26.08986
44808	26.08649
44809	26.06689
44810	25.93496
44811	26.06461
44812	26.03803
44813	26.14046
44814	26.12061
44815	26.04667
44816	26.17798
44817	26.13246
44818	25.98062
44819	26.00873
44820	26.0608
44821	26.06872
44822	26.00878
44823	26.13365
44824	26.10774
44825	26.07711
44826	25.98533
44827	26.05578
44828	26.07484
44829	26.15662
44830	26.16104
44831	26.14453
44832	26.20159
44833	26.15831
44834	26.05909
44835	26.15922
44836	26.20215
44837	26.03758
44838	26.01928
44839	26.30829
44840	26.25511
44841	26.0663
44842	25.95108
44843	26.09554
44844	26.28239
44845	26.03145
44846	26.06479
44847	26.10211
44848	26.13902
44849	26.10796
44850	26.0722
44851	26.14848
44852	26.12987
44853	26.06228
44854	26.05907
44855	26.09259
44856	26.04871
44857	25.90574
44858	25.92775
44859	26.14579
44860	26.23048
44861	26.22989
44862	26.27006
44863	26.12104
44864	25.98154
44865	26.07676
44866	25.93374
44867	26.04146
44868	26.13001
44869	26.0673
44870	25.99706
44871	26.13154
44872	26.13655
44873	26.18539
44874	26.24804
44875	26.13914
44876	26.08831
44877	26.13714
44878	26.14978
44879	26.11028
44880	26.10426
44881	25.93347
44882	25.93522
44883	25.96545
44884	26.022
44885	26.01544
44886	26.174
44887	26.19495
44888	26.20138
44889	26.19729
44890	26.19508
44891	26.23419
44892	26.22299
44893	26.20361
44894	26.24339
44895	26.216
44896	26.15784
44897	26.15594
44898	26.23576
44899	26.21267
44900	26.27852
44901	26.20245
44902	26.18007
44903	26.20571
44904	26.21668
44905	26.19882
44906	26.31872
44907	26.26216
44908	26.17982
44909	26.10648
44910	26.09351
44911	26.1324
44912	26.16248
44913	26.18762
44914	26.16028
44915	26.18188
44916	26.35
44917	26.37468
44918	26.27496
44919	26.26538
44920	26.40347
44921	26.28963
44922	26.31771
44923	26.11916
44924	26.05428
44925	26.16424
44926	26.19514
44927	26.29403
44928	26.21421
44929	26.23119
44930	26.11249
44931	26.31239
44932	26.20609
44933	26.20523
44934	26.19884
44935	26.30278
44936	26.19247
44937	26.16156
44938	26.20126
44939	26.30741
44940	26.20666
44941	26.40683
44942	26.25887
44943	26.21157
44944	26.22899
44945	26.22989
44946	26.35168
44947	26.32965
44948	26.07396
44949	26.15523
44950	26.24226
44951	26.14541
44952	26.30785
44953	26.29
44954	26.20096
44955	26.27971
44956	26.24817
44957	26.0669
44958	26.30626
44959	26.20291
44960	26.17548
44961	26.1398
44962	26.1843
44963	26.29011
44964	26.21444
44965	26.22288
44966	26.09036
44967	26.41864
44968	26.11983
44969	26.23766
44970	26.19295
44971	26.28206
44972	26.2972
44973	26.44383
44974	26.17377
44975	26.12247
44976	26.30533
44977	26.34686
44978	26.33487
44979	26.23638
44980	26.28995
44981	26.2689
44982	26.25333
44983	26.25105
44984	26.19609
44985	26.1633
44986	26.18257
44987	26.34379
44988	26.25912
44989	26.18972
44990	26.32654
44991	26.33425
44992	26.27312
44993	26.24523
44994	26.22693
44995	26.18696
44996	26.13347
44997	26.17045
44998	26.3159
44999	26.2547
45000	26.26219
45001	26.30743
45002	26.18876
45003	26.27112
45004	26.32893
45005	26.29816
45006	26.24004
45007	26.30255
45008	26.35694
45009	26.29789
45010	26.2332
45011	26.3073
45012	26.22735
45013	26.31119
45014	26.20893
45015	26.19283
45016	26.21742
45017	26.25197
45018	26.19908
45019	26.27361
45020	26.39132
45021	26.17958
45022	26.30077
45023	26.29187
45024	26.22052
45025	26.28502
45026	26.3254
45027	26.31195
45028	26.30463
45029	26.32948
45030	26.4144
45031	26.28676
45032	26.10108
45033	26.12075
45034	26.18829
45035	26.30394
45036	26.34306
45037	26.37998
45038	26.29146
45039	26.32597
45040	26.23129
45041	26.2773
45042	26.24674
45043	26.22521
45044	26.32471
45045	26.25966
45046	26.20603
45047	26.34542
45048	26.42601
45049	26.28215
45050	26.32111
45051	26.2606
45052	26.24844
45053	26.30322
45054	26.30743
45055	26.42602
45056	26.40729
45057	26.26533
45058	26.38348
45059	26.36804
45060	26.36299
45061	26.20465
45062	26.30105
45063	26.36558
45064	26.27692
45065	26.48426
45066	26.37895
45067	26.29029
45068	26.37814
45069	26.36688
45070	26.23638
45071	26.18444
45072	26.33763
45073	26.40718
45074	26.18457
45075	26.38648
45076	26.36008
45077	26.3393
45078	26.35246
45079	26.32113
45080	26.40582
45081	26.283
45082	26.40146
45083	26.24383
45084	26.41913
45085	26.45111
45086	26.31185
45087	26.21574
45088	26.47288
45089	26.2349
45090	26.37986
45091	26.37446
45092	26.32792
45093	26.33952
45094	26.46712
45095	26.42708
45096	26.27105
45097	26.32753
45098	26.41396
45099	26.34046
45100	26.23361
45101	26.34489
45102	26.34973
45103	26.28685
45104	26.36831
45105	26.32358
45106	26.42916
45107	26.45423
45108	26.41617
45109	26.36925
45110	26.38163
45111	26.42898
45112	26.34788
45113	26.41744
45114	26.45563
45115	26.52836
45116	26.41874
45117	26.36234
45118	26.27838
45119	26.45962
45120	26.33559
45121	26.41401
45122	26.28063
45123	26.42303
45124	26.52908
45125	26.49575
45126	26.3343
45127	26.50049
45128	26.33039
45129	26.35922
45130	26.41144
45131	26.37942
45132	26.3039
45133	26.3415
45134	26.41096
45135	26.46711
45136	26.41831
45137	26.61219
45138	26.5391
45139	26.39452
45140	26.3807
45141	26.30646
45142	26.54842
45143	26.50471
45144	26.38237
45145	26.27315
45146	26.43478
45147	26.41426
45148	26.39997
45149	26.27102
45150	26.38909
45151	26.5176
45152	26.46511
45153	26.49364
45154	26.51614
45155	26.49047
45156	26.37973
45157	26.29981
45158	26.47486
45159	26.50394
45160	26.4369
45161	26.4256
45162	26.38927
45163	26.48859
45164	26.52647
45165	26.38132
45166	26.31596
45167	26.47706
45168	26.51498
45169	26.59774
45170	26.43111
45171	26.40525
45172	26.47938
45173	26.41061
45174	26.53334
45175	26.57344
45176	26.32213
45177	26.46993
45178	26.53717
45179	26.68301
45180	26.4395
45181	26.38735
45182	26.40175
45183	26.5023
45184	26.46777
45185	26.57383
45186	26.52559
45187	26.44072
45188	26.51555
45189	26.48344
45190	26.46823
45191	26.43587
45192	26.3694
45193	26.42724
45194	26.39195
45195	26.4496
45196	26.55622
45197	26.44389
45198	26.40743
45199	26.54232
45200	26.5687
45201	26.36004
45202	26.41371
45203	26.38546
45204	26.52289
45205	26.41683
45206	26.26433
45207	26.57775
45208	26.54108
45209	26.54643
45210	26.39055
45211	26.41184
45212	26.6241
45213	26.73743
45214	26.31806
45215	26.4203
45216	26.50293
45217	26.49887
45218	26.59061
45219	26.61311
45220	26.54195
45221	26.53567
45222	26.63216
45223	26.62488
45224	26.65758
45225	26.51304
45226	26.4936
45227	26.59878
45228	26.54521
45229	26.50844
45230	26.59647
45231	26.55198
45232	26.60297
45233	26.54646
45234	26.48866
45235	26.53668
45236	26.52119
45237	26.51938
45238	26.6384
45239	26.61294
45240	26.58398
45241	26.55363
45242	26.48445
45243	26.5156
45244	26.59359
45245	26.55782
45246	26.51448
45247	26.52323
45248	26.5054
45249	26.50792
45250	26.5216
45251	26.52164
45252	26.54367
45253	26.59478
45254	26.58961
45255	26.59386
45256	26.5428
45257	26.50861
45258	26.43424
45259	26.46888
45260	26.44506
45261	26.41116
45262	26.35917
45263	26.47615
45264	26.48358
45265	26.56591
45266	26.84616
45267	26.53351
45268	26.42549
45269	26.37075
45270	26.4796
45271	26.68425
45272	26.63435
45273	26.77599
45274	26.78046
45275	26.75065
45276	26.80784
45277	26.7468
45278	26.53049
45279	26.49344
45280	26.655
45281	26.62731
45282	26.63925
45283	26.74023
45284	26.69474
45285	26.64814
45286	26.60883
45287	26.56981
45288	26.44739
45289	26.43424
45290	26.70505
45291	26.66583
45292	26.69385
45293	26.67623
45294	26.61499
45295	26.52144
45296	26.55796
45297	26.67091
45298	26.60629
45299	26.54782
45300	26.68237
45301	26.63218
45302	26.40143
45303	26.72626
45304	26.75464
45305	26.76618
45306	26.61907
45307	26.60314
45308	26.50979
45309	26.59458
45310	26.58072
45311	26.69142
45312	26.57551
45313	26.51752
45314	26.64099
45315	26.50727
45316	26.62831
45317	26.62146
45318	26.55759
45319	26.56285
45320	26.62182
45321	26.50989
45322	26.58191
45323	26.68436
45324	26.87738
45325	26.57203
45326	26.54261
45327	26.48584
45328	26.73177
45329	26.70781
45330	26.65158
45331	26.66679
45332	26.73077
45333	26.58603
45334	26.67063
45335	26.654
45336	26.6296
45337	26.61736
45338	26.73416
45339	26.61347
45340	26.56409
45341	26.6216
45342	26.7337
45343	26.77773
45344	26.76227
45345	26.6646
45346	26.54386
45347	26.6263
45348	26.60047
45349	26.66101
45350	26.72
45351	26.70381
45352	26.70866
45353	26.6816
45354	26.67583
45355	26.65786
45356	26.76705
45357	26.71633
45358	26.59717
45359	26.69423
45360	26.66518
45361	26.65567
45362	26.63834
45363	26.54279
45364	26.62185
45365	26.71464
45366	26.72409
45367	26.72203
45368	26.62959
45369	26.64613
45370	26.78357
45371	26.7105
45372	26.95069
45373	26.67433
45374	26.68541
45375	26.62092
45376	26.7751
45377	26.71418
45378	26.69363
45379	26.70724
45380	26.74386
45381	26.60356
45382	26.64236
45383	26.73849
45384	26.71741
45385	26.66464
45386	26.59529
45387	26.66708
45388	26.78929
45389	26.76205
45390	26.69479
45391	26.86131
45392	26.64371
45393	26.69643
45394	26.84472
45395	26.70181
45396	26.77638
45397	26.64125
45398	26.69253
45399	26.73608
45400	26.62651
45401	26.62958
45402	26.72198
45403	26.68027
45404	26.70495
45405	26.82329
45406	26.78484
45407	26.74022
45408	26.74315
45409	26.72007
45410	26.65277
45411	26.66065
45412	26.83393
45413	26.73762
45414	26.80062
45415	26.71894
45416	26.63758
45417	26.77066
45418	26.63172
45419	26.6029
45420	26.71828
45421	26.65551
45422	26.55098
45423	26.65972
45424	26.81882
45425	26.75463
45426	26.75997
45427	26.70435
45428	26.79119
45429	26.70513
45430	26.70747
45431	26.89003
45432	26.71384
45433	26.73933
45434	26.69822
45435	26.78274
45436	26.70491
45437	26.74068
45438	26.6862
45439	26.76189
45440	26.78199
45441	26.81031
45442	26.65178
45443	26.88347
45444	26.75689
45445	26.64037
45446	26.77916
45447	26.59332
45448	26.6337
45449	26.77521
45450	26.77878
45451	26.81246
45452	26.69085
45453	26.7887
45454	26.72285
45455	26.76008
45456	26.76556
45457	26.74876
45458	26.81625
45459	26.86146
45460	26.69933
45461	26.68204
45462	26.78817
45463	26.79454
45464	26.78263
45465	26.73771
45466	26.78066
45467	26.76213
45468	26.83821
45469	26.76234
45470	26.73927
45471	26.70208
45472	26.74316
45473	26.68206
45474	26.78703
45475	26.74602
45476	26.72728
45477	26.739
45478	26.7951
45479	26.76224
45480	26.80241
45481	26.83836
45482	26.74005
45483	26.71955
45484	26.77273
45485	26.75841
45486	26.7646
45487	26.76487
45488	26.93237
45489	26.84435
45490	26.78017
45491	26.70136
45492	26.82834
45493	26.76028
45494	26.65348
45495	26.67528
45496	26.91984
45497	26.87377
45498	26.79677
45499	26.85511
45500	26.80441
45501	26.80236
45502	26.78955
45503	26.8747
45504	26.81785
45505	26.59072
45506	26.76355
45507	26.75157
45508	26.73795
45509	26.74815
45510	26.6803
45511	26.75472
45512	26.77864
45513	26.88218
45514	26.67122
45515	26.70411
45516	26.67268
45517	26.74202
45518	26.81002
45519	26.70225
45520	26.71666
45521	26.84531
45522	26.6896
45523	26.73368
45524	26.66418
45525	26.69526
45526	26.75573
45527	26.86749
45528	26.81172
45529	26.65921
45530	26.80412
45531	26.61679
45532	26.74315
45533	26.73194
45534	26.76279
45535	26.77333
45536	26.81238
45537	26.74324
45538	26.88207
45539	26.80607
45540	26.89153
45541	26.76827
45542	26.82291
45543	26.77207
45544	26.85385
45545	26.79017
45546	26.83892
45547	26.76448
45548	26.89671
45549	26.81492
45550	26.82196
45551	26.6533
45552	26.78014
45553	26.86735
45554	26.80305
45555	26.94529
45556	26.76205
45557	26.87866
45558	26.89128
45559	26.81081
45560	26.92254
45561	26.83638
45562	26.9223
45563	26.93037
45564	26.76776
45565	26.88663
45566	27.08475
45567	26.84005
45568	26.87358
45569	26.7853
45570	26.66669
45571	26.61169
45572	26.72981
45573	26.67667
45574	26.87566
45575	26.7742
45576	26.8315
45577	26.67519
45578	26.89147
45579	27.01962
45580	27.00397
45581	26.97531
45582	27.06723
45583	27.05026
45584	26.94489
45585	26.84492
45586	26.84087
45587	26.8583
45588	26.79132
45589	26.872
45590	27.04786
45591	26.98074
45592	26.86033
45593	26.81807
45594	26.75496
45595	26.78817
45596	26.81639
45597	26.925
45598	26.98155
45599	26.95812
45600	26.93765
45601	26.94849
45602	26.89376
45603	26.86878
45604	26.80244
45605	26.87887
45606	26.83008
45607	26.74274
45608	26.85075
45609	26.82406
45610	26.76046
45611	26.83704
45612	26.94369
45613	26.80214
45614	26.85648
45615	26.97075
45616	26.93581
45617	26.84787
45618	26.86018
45619	26.83323
45620	26.80247
45621	26.73593
45622	26.82776
45623	26.82111
45624	26.80086
45625	26.93709
45626	26.73071
45627	26.95923
45628	26.81781
45629	26.80687
45630	26.90697
45631	27.02349
45632	26.83599
45633	26.84658
45634	27.04795
45635	27.03755
45636	26.92752
45637	26.80879
45638	26.83622
45639	26.77559
45640	26.9286
45641	26.96394
45642	26.97054
45643	26.95984
45644	26.9888
45645	27.01329
45646	26.80972
45647	26.71418
45648	26.94247
45649	26.91788
45650	26.9981
45651	26.95714
45652	26.86548
45653	27.07751
45654	27.09014
45655	26.86031
45656	26.94658
45657	26.89671
45658	26.93988
45659	27.02317
45660	26.88864
45661	26.82616
45662	27.01603
45663	27.04103
45664	26.95321
45665	26.8652
45666	26.93795
45667	26.90198
45668	26.86813
45669	26.9591
45670	26.9608
45671	26.89198
45672	26.9453
45673	26.81498
45674	26.95583
45675	27.01396
45676	26.88574
45677	26.92082
45678	26.92079
45679	26.86725
45680	26.99966
45681	26.86556
45682	26.94146
45683	26.91888
45684	26.93214
45685	26.90548
45686	26.97402
45687	26.81345
45688	26.95279
45689	26.81457
45690	26.98975
45691	26.83203
45692	26.9594
45693	27.11885
45694	26.84892
45695	27.00386
45696	27.05328
45697	27.06453
45698	26.88469
45699	26.96682
45700	27.03455
45701	26.9782
45702	26.95234
45703	26.95385
45704	27.11027
45705	26.93721
45706	26.94217
45707	26.951
45708	26.96583
45709	26.96527
45710	26.90408
45711	26.9564
45712	26.86002
45713	26.98747
45714	26.95056
45715	27.05925
45716	26.92537
45717	27.00466
45718	27.03954
45719	26.93267
45720	26.98589
45721	27.04834
45722	27.06416
45723	27.08738
45724	27.10618
45725	27.04089
45726	27.0932
45727	27.07405
45728	27.01239
45729	27.11121
45730	27.02869
45731	26.90331
45732	26.99377
45733	27.02427
45734	26.98638
45735	27.06903
45736	27.00238
45737	27.00207
45738	27.051
45739	26.98132
45740	27.02849
45741	27.12251
45742	26.94195
45743	27.02507
45744	27.02443
45745	27.07336
45746	26.95963
45747	27.05257
45748	27.01727
45749	26.99399
45750	27.14483
45751	27.04211
45752	27.05292
45753	27.05153
45754	26.98232
45755	27.02634
45756	27.04973
45757	26.98198
45758	26.99427
45759	26.90459
45760	27.0779
45761	27.15859
45762	26.97026
45763	27.0357
45764	27.13615
45765	27.00953
45766	27.05966
45767	26.94851
45768	27.04457
45769	27.04169
45770	27.06722
45771	27.14952
45772	27.19035
45773	27.13293
45774	27.09444
45775	27.01847
45776	27.05221
45777	27.05336
45778	27.06575
45779	27.13985
45780	27.08047
45781	27.09007
45782	27.18695
45783	27.10815
45784	27.05025
45785	27.11385
45786	27.15478
45787	27.05846
45788	27.08836
45789	27.19746
45790	27.07523
45791	27.06902
45792	27.00495
45793	27.17352
45794	27.06665
45795	26.95495
45796	27.13758
45797	27.0649
45798	27.11997
45799	27.14239
45800	27.21432
45801	27.04093
45802	27.06126
45803	26.92001
45804	27.01781
45805	27.11497
45806	27.05569
45807	27.09587
45808	27.15876
45809	27.11874
45810	27.05782
45811	27.23858
45812	27.0274
45813	27.13972
45814	27.10923
45815	27.17173
45816	27.16924
45817	27.122
45818	27.14878
45819	27.12358
45820	27.09876
45821	27.12254
45822	27.21794
45823	27.17261
45824	27.14449
45825	27.11061
45826	27.10803
45827	27.19411
45828	27.22091
45829	27.13869
45830	27.09372
45831	27.19198
45832	27.20332
45833	27.17561
45834	27.16988
45835	27.14918
45836	27.18106
45837	27.12392
45838	27.08624
45839	27.16306
45840	27.16641
45841	27.10078
45842	27.17145
45843	27.0674
45844	27.06924
45845	27.17321
45846	27.09652
45847	27.15356
45848	27.14501
45849	27.10834
45850	27.21397
45851	27.18925
45852	27.27127
45853	27.18635
45854	27.13799
45855	27.14867
45856	27.14375
45857	27.12353
45858	27.15927
45859	27.1037
45860	27.11032
45861	27.14014
45862	27.2869
45863	27.16604
45864	27.22345
45865	27.15739
45866	27.09672
45867	27.14009
45868	27.12775
45869	27.21281
45870	27.11498
45871	27.25234
45872	27.17917
45873	27.20728
45874	27.10023
45875	27.1118
45876	27.13559
45877	27.33663
45878	27.15073
45879	27.14428
45880	27.19336
45881	27.22962
45882	27.13696
45883	27.14232
45884	27.09071
45885	27.15084
45886	27.19087
45887	27.07676
45888	27.04032
45889	27.15894
45890	27.13986
45891	27.09899
45892	27.26522
45893	27.14456
45894	27.12036
45895	27.13645
45896	27.21527
45897	27.14721
45898	27.15126
45899	27.17284
45900	27.18456
45901	27.19099
45902	27.2169
45903	27.15811
45904	27.20342
45905	27.10358
45906	27.15813
45907	27.218
45908	27.24411
45909	27.12308
45910	27.13858
45911	27.19147
45912	27.18757
45913	27.22935
45914	27.24518
45915	27.19361
45916	27.04387
45917	27.14355
45918	27.13197
45919	27.34495
45920	27.1406
45921	27.19894
45922	27.31186
45923	27.29749
45924	27.30443
45925	27.13168
45926	27.34026
45927	27.33362
45928	27.3151
45929	27.22367
45930	27.08792
45931	27.09653
45932	27.12682
45933	27.18314
45934	27.19658
45935	27.12595
45936	27.21316
45937	27.25546
45938	27.28577
45939	27.23527
45940	27.2419
45941	27.28382
45942	27.25075
45943	27.267
45944	27.32512
45945	27.2952
45946	27.26214
45947	27.21334
45948	27.25589
45949	27.24054
45950	27.25334
45951	27.27163
45952	27.22575
45953	27.1422
45954	27.18224
45955	27.23151
45956	27.26503
45957	27.25072
45958	27.28348
45959	27.2664
45960	27.27582
45961	27.22817
45962	27.23586
45963	27.22635
45964	27.16189
45965	27.19816
45966	27.17404
45967	27.14117
45968	27.12626
45969	27.23549
45970	27.25372
45971	27.3161
45972	27.34751
45973	27.32036
45974	27.34098
45975	27.36503
45976	27.46519
45977	27.29139
45978	27.32008
45979	27.30032
45980	27.33623
45981	27.37281
45982	27.33215
45983	27.35016
45984	27.33809
45985	27.32409
45986	27.35778
45987	27.20218
45988	27.25165
45989	27.11374
45990	27.12278
45991	27.21334
45992	27.15949
45993	27.03894
45994	27.13059
45995	27.24497
45996	27.32735
45997	27.28985
45998	27.31618
45999	27.21571
46000	27.24556
46001	27.39952
46002	27.33741
46003	27.23685
46004	27.37043
46005	27.41185
46006	27.18248
46007	27.28602
46008	27.31977
46009	27.2287
46010	27.31252
46011	27.20372
46012	27.37104
46013	27.11967
46014	27.2995
46015	27.30706
46016	27.40935
46017	27.33432
46018	27.38417
46019	27.38761
46020	27.39778
46021	27.26515
46022	27.24537
46023	27.26766
46024	27.33868
46025	27.27326
46026	27.27801
46027	27.36662
46028	27.30409
46029	27.39531
46030	27.27637
46031	27.46006
46032	27.31867
46033	27.33172
46034	27.29044
46035	27.33021
46036	27.49434
46037	27.326
46038	27.21954
46039	27.30912
46040	27.25417
46041	27.37574
46042	27.34492
46043	27.21916
46044	27.29816
46045	27.34961
46046	27.32819
46047	27.33617
46048	27.21718
46049	27.25695
46050	27.33298
46051	27.25956
46052	27.32107
46053	27.34269
46054	27.36172
46055	27.40823
46056	27.35829
46057	27.35304
46058	27.25465
46059	27.30133
46060	27.40723
46061	27.30301
46062	27.35016
46063	27.31992
46064	27.23609
46065	27.33798
46066	27.37708
46067	27.43586
46068	27.38268
46069	27.31666
46070	27.31742
46071	27.35263
46072	27.30887
46073	27.3537
46074	27.43014
46075	27.39834
46076	27.40875
46077	27.27187
46078	27.3469
46079	27.33963
46080	27.25263
46081	27.35085
46082	27.3161
46083	27.36928
46084	27.3299
46085	27.35666
46086	27.37945
46087	27.40796
46088	27.42343
46089	27.40093
46090	27.38851
46091	27.28333
46092	27.31042
46093	27.37971
46094	27.46669
46095	27.36147
46096	27.42639
46097	27.39235
46098	27.4051
46099	27.44051
46100	27.3824
46101	27.3259
46102	27.38259
46103	27.34649
46104	27.4473
46105	27.33853
46106	27.34785
46107	27.44186
